"index	문자내용",,,
"spam	내 폰이 고장 나서 통화가 안 되니까 카톡 추가하고 카톡으로 말 남겨줘 급하게 부탁할 거 있어",,,
"spam	수사 내역입니다 (검찰)",,,
"spam	 지금 먼저 44만 원 입금해 줄 수 있지?",,,
"spam	국민은행 예금주 대성산업 22750104417824 농협은행 예금주 더 에비뉴",,,
"spam	친구 결혼식 때도 못 가고.. 생일 때도 못 갔고.. 빌려준 돈 부쳐야 돼 총 98만 원",,,
"spam	이모 바빠요?",,,
"spam	나야 ",,,
"spam	지금 핸드폰 액정이 깨져서 매장에 수리 맡기고 pc로 카톡 하고 있어 ㅠㅠ",,,
"spam	시간되면 톡 좀 줘",,,
"spam	 쇼핑몰 지마켓이나 티몬 있어?",,,
"spam	폰 수리 중이라 폰 인증을 받을 수 없어 구매가 안되네 ㅠㅠ",,,
"spam	""아이디"," 비번 줘""",,
"spam	장바구니에 넣을게",,,
"spam	결제 좀 해줘",,,
"spam	"" 이용통신사", 폰 명의 이름," 자주 사용하는 계좌번호 보내줘 계좌 연동할게""",
"spam	 ㅠㅠ",,,
"spam	그냥 링크 보내줘?",,,
"spam	장바구니에 안 들어가",,,
"spam	그럼 일단 구매해 줘 ",,,
"spam	80만 원 어치만 사면 돼 ",,,
"spam	 지금 바빠?",,,
"spam	숙모 뭐하세요?",,,
"spam	숙모 뭐하세요 ~?",,,
"spam	숙모 저 부탁 하나만 해도 될까요?",,,
"spam	저 지금 일 때문에 이체해야 할 곳이 있는데 내 건 지금 공인인증이 안돼서요",,,
"spam	 뭐해?",,,
"spam	나 폰 고장 나서 센터에 수리 맡기고 잠깐 pc로 접속 중이야",,,
"spam	바빠?",,,
"spam	 안 바쁘면 나 부탁 좀 ㅠㅠㅠ",,,
"spam	뭐 하려고 해도 폰 없어서 아무것도 안되네",,,
"spam	 잠깐 편의점 들러서 구글 기프트 카트 사줄 수 있어?",,,
"spam	지금 급하게 필요한데 ㅠㅠ",,,
"spam	아무것도 되는 게 없어",,,
"spam	돈 없어서 그러지 지금 ㅠㅠ",,,
"spam	지금 그럼 나가서 사줘 잠깐만",,,
"spam	주소는 왜ㅜ 여기 오려구?",,,
"spam	알았어 먼저 카드 사줘  지금 그게 문제가 아냐",,,
"spam	먼저 카드사고 사진찍어줘",,,
"spam	알려줄게 그때 지금 카드가 중요해",,,
"spam	저렴한 물건 매입 하려다가 결제하다가 계좌 인증서 오류 생겨서 급히 고모한테 부탁하는 거야 ㅠㅠ",,,
"spam	저녁에 오후 3시 전으로 처분되는 물건이라 바로 보내줄 수 있어 고모",,,
"spam	가능하면 부탁할게 고모",,,
"spam	결제하다가 계좌 인증서 오류 생겨서 그러는데 잔고 여유 되면 먼저 대신 송금 한 번 해줄 수 있어? 저녁에 늦지 않게 처분되는 대로 다시",,,
"spam	 폰 고장 나서 지금 센터에 맡기고 나왔어. 친구 폰으로 문자하는 거니깐 이쪽으로 문자 줘~",,,
"spam	 바빠?",,,
"spam	핸드폰 액정 깨져서 폰 매장에 수리맡기고 컴퓨터로 카톡 하고 있어 ㅠㅠ",,,
"spam	떨어뜨렸어 ㅠㅠ",,,
"spam	 나 문화상품권 구매 부탁을 받았는데 폰이 고장나서 살 수가 없네. 돈은 이미 받았거든.",,,
"spam	가 먼저 사주면 안될까?",,,
"spam	편의점 가서 컬쳐 캐쉬 3만원권 영수증으로 발행되는거 구입 한다고하면 알거든",,,
"spam	왜냐면 요즘 수수료 벌려고 대량으로 구글 기프트카드 구매하는 거 때문에 업체에서 구매제한 있거든 그니까 꼭!  선물하려고 구매하는 거라고 얘기해야 돼 알았지?",,,
"spam	구매하고 여기로 카톡 줘 ",,,
"spam	 아직이야?",,,
"spam	 바빠?",,,
"spam	",,,
"spam	당연하지 ",,,
"spam	액정나가서 지금 수리중이야 ㅠㅠ",,,
"spam	지금 수수료 벌려고 그래 ",,,
"spam	""매형"," 죄송한데 부탁이 있어서 톡 드렸어요""",,
"spam	지금 급히 송금할게 있는데 갑자기 공인인증이 안 돼서 송금 못하고 있는데….",,,
"spam	 도와줄 거지",,,
"spam	천천히 해봐",,,
"spam	가입하고 구매 누르고 결제는 신용 카드 등록해서 결제하면 돼 ",,,
"spam	 구매 중이야? 구매하면 핀번호 문자로 올 거야. 여기 카톡으로 보내주면 돼",,,
"spam	혹시 이모 95만 원 여유 되면 대신 먼저 송금해 주면 안될까요?",,,
"spam	이따 공인인증 갱신되면 바로 보내드릴게요",,,
"spam	지금 바로 가능하세요?",,,
"spam	카카오 3333-01-2262241",,,
"spam	이모 입금자 저 이름으로 남겨줘요",,,
"spam	 ~",,,
"spam	 왜다 환불 신청했어?",,,
"spam	나 급해서 그러는데 50만 원만 지금 바로 보내줘",,,
"spam	상품권 10만 원짜리 10장만 사서 핀번호 보내주면 안 돼?",,,
"spam	은행 앱 가서 살려니 폰이 안돼서 그래",,,
"spam	~~",,,
"spam	바빠요?",,,
"spam	 나 지현이예요",,,
"spam	폰이 고장나서 수리를 맡겼어요",,,
"spam	왜 그래  나 지현이 맞는데",,,
"spam	지금 인증서 오류 때문에 이체가 안 되서 그래",,,
"spam	가능하면 제 이름으로 보내줘요 고모",,,
"spam	부탁받은거야",,,
"spam	6% 할인이라 10장이면 6만 원 이득보거든",,,
"spam	 위메프 아이디 없지?",,,
"spam	아이디 만들어서 장바구니에 담아놓을게",,,
"spam	카드로만 결제가 되거든",,,
"spam	여기로 보내줘",,,
"spam	비번 보고 바로 삭제할게ㅜ",,,
"spam	아이디는?",,,
"spam	롯데는 한 번에 한 장씩 3장 밖에 주문 안 되는데",,,
"spam	현대카드로 결제 도와줘",,,
"spam	장바구니에 10장 담아놓았어",,,
"spam	6% 할인이라 6만이 득 볼 수 있어",,,
"spam	전화 안 되잖아",,,
"spam	 꺼 위메프 아이디가",,,
"spam	대출 받으시려면 파일을 설치하고 신청서를 작성해주세요.",,,
"spam	고모",,,
"spam	고모 부탁 하나 해도 될까요?",,,
"spam	고모 급히 송금할 거 있는데 대신 보내줄 수 있어요?",,,
"spam	 지금 바빠?",,,
"spam	입금됐대?",,,
"spam	거래내역서 보여줘 ",,,
"spam	 한 번만 더 부탁드릴게 95만 원 여유 더 되면 입금 부탁드릴게",,,
"spam	이따 폰 찾으면 바로다 입금해 드릴게 ",,,
"spam	머해 바빠?",,,
"spam	 나 뭘 좀 구입해야 되는데 핸드폰 수리 맡겨서 인증 안돼~ 일단  카드로 구입해도 돼?",,,
"spam	",,,
"spam	신한은행 카드 있어?",,,
"spam	 핸드폰 수리 다 되면  계좌로 100만원치 이체해놓을게",,,
"spam	93만 원만 쓸게",,,
"spam	",,,
"spam	",,,
"spam	돈 이체해야 할 곳이 있는데 가 대신 먼저 보내줘",,,
"spam	이따 오후에  계좌로 다시 보내줄게",,,
"spam	 뭐해 ?",,,
"spam	지금 바빠 ?",,,
"spam	핸드폰 액정이 깨져서 매장에 맡겨두고 컴퓨터로 카톡 보냈어..",,,
"spam	친구랑 통화하다가 폰 떨궜어 ㅠㅠ",,,
"spam	액정이 고장났어 아까 대리점에 맡겼어 폰은 수리 때문에 빠르면 오후에 찾을 수 있고 늦으면 내일 쯤 찾을 수 있대",,,
"spam	 지금 뭐해 바빠?",,,
"spam	그래서 대리점에서 나 보고 폰 액정 보험금 환불 신청 해라고 하는데 지금 인증받지 못하고 있어 …  폰으로 인증 받아줄 수 있어?",,,
"spam	인증절차가 좀 복잡해서 그러는데..  폰 내가 연결해서 할께 링크 보내면 클릭하고 설치해줘..",,,
"spam	링크 클릭하고 설치하기 눌러줘 ",,,
"spam	어제 친구돈을 내 카드로 받은거 있거든 오늘 보내달라고 해서 보내려고 그러는거야",,,
"spam	 어떻게 안될까?",,,
"spam	",,,
"spam	",,,
"spam	",,,
"spam	 지금 바빠?",,,
"spam	아~  미안한데 혹시 계좌잔고 97만 원 정도 여유되면 대신 먼저 입금 부탁할게",,,
"spam	나 급히 지금 송금할 거 있는데 폰 고장나서 뱅킹이 안되서 그래",,,
"spam	오후에 오류 풀리면 바로 다시 보내줄게",,,
"spam	 바빠?",,,
"spam	나 폰 액정 나갔어",,,
"spam	컴퓨터로 하고 있어",,,
"spam	수리 맡겼어",,,
"spam	as",,,
"spam	 바빠?",,,
"spam	 나 부탁 하나만 들어주면 안될까?",,,
"spam	급히 송금할 일이 있는데 보안카드를 안 가지고 나와서 은행갈 상황도 안 되고 해서",,,
"spam	저녁에 돌려줄게 가 먼저 98만 원만 송금해 주면 안 될까?",,,
"spam	이모 여유 되시면 저 대신 먼저 96만 원 송금해 주면 안될까요?",,,
"spam	이따 오후에 저 인증 갱신되는 대로 바로 보내드릴게요",,,
"spam	지금 바로 가능하시죠 ?",,,
"spam	 지금 바빠? ",,,
"spam	지금 핸드폰 액정 나가서 매장에 맡기고 컴퓨터로 카톡 하고 있어",,,
"spam	 지금 시간 괜찮아?",,,
"spam	문화상품권 구매 부탁을 이미 받아놔서 입금도 받은 상태인데 지금 폰이 고장 나서",,,
"spam	내꺼로 인증이 안돼서 가 우선 먼저 구입 좀 해줄래?",,,
"spam	네이버에서 구매 가능한데 거기 링크 띄워줄게 가능한지",,,
"spam	",,,
"spam	폰 배터리가 없어서 pc카톡으로 톡했어",,,
"spam	내가 친구한테 빌린 돈을 급히 갚아야 되는데",,,
"spam	은행 보안카드를 잃어버려서 ㅠㅠ 돈을 못 보내고 있어",,,
"spam	급해서 그러는데 일단 가 송금해 줄 수 있어???ㅠㅠㅠ",,,
"spam	바빠? 미안한데 나 급히 보내줘야 할 곳이 있어 그러는데 30만 원 이체 가능하면 대신 보내줄래? 낼 바로 줄게",,,
"spam	최종철 1337 02 023058 농협은행",,,
"spam	보내고 톡줘",,,
"spam	내가 보내줘야 할 내 친구야 오늘따라 카드 잃어버려서 ㅠㅠ대신 보내줘 낼 줄게",,,
"spam	""신청하신 품목 960","520원 완료""",,
"spam	[Web발신] 첫 이용 감사드립니다 항상 최선을 다하겠습니다",,,
"spam	 나 폰 떨어뜨려 액정 다 나갔어 ㅠㅠ 전에 친구 폰으로 가입한 문자나라로 문자하고 있어 메시지만 가능해 잠깐 시간 되면 부탁 하나 하려고~",,,
"spam	작은 저 부탁있어요",,,
"spam	저 오늘 결제해 주기로 한 거 있는데 작은 먼저 송금해 주시면 안 될까요",,,
"spam	저 내일 작은 계좌에 이체해 드릴게요",,,
"spam	 나야 폰 고장 나서 수리 맡겼어. 이 번호 저장하고 카톡 추가해서 카톡으로 말해줘",,,
"spam	 나 핸드폰 문제 생겨서 수리 맡기고 임시 번호 받아서 카톡 가입했어 전화는 안 되니까 카톡 ID wert5436 추가하고 문자 줘~",,,
"spam	[Web발신] [코로나19] 코로나19 전자예방접종증명서 발송 완료",,,
"spam	 나 폰 땜에 톡 새로 신청했어 이거 추가해",,,
"spam	 나 핸드폰 고장 나서 수리 맡기고 컴퓨터로 문자하는 거야 급하게 부탁할 일이 있어! 통화가 안 되니까 문자 확인하면 이 번호로 카톡 추가하고 카톡으로 말 남겨줘 컴퓨터로 신청한 카톡이라 통화는 안 돼",,,
"spam	피씨로 접속해서 안되나 봐 ",,,
"spam	그냥 여기로 해",,,
"spam	 언제 시간 되는데?",,,
"spam	?",,,
"spam	 뭐 하고 있는 거야",,,
"spam	편의점 가서 구글 기프트카드 20만 권 2장 구매해 줄 수 있어?",,,
"spam	필요해서 그래 돈은 좀 잇다 보내줄게",,,
"spam	휴 지금 은행까지 나가다 올 상황도 안되고 해서요 미안한데 잠깐 여유 되면 결제 하나 먼저 부탁해도 돼요?",,,
"spam	~나 폰 고장 나서 수리 맡기고 컴퓨터로 잠깐 문자만 하고 있어 컴퓨터로 하는 거라 문자만 가능해. 부탁할게 있는데 문자 줘 ~",,,
"spam	 ~나야 폰 깨져서 수리 맡겼어 잠시 이 번호 사용하고 있어 확인되면 여기로 답장 부탁해~",,,
"spam	바빠?",,,
"spam	이모 부탁 있어 그러는데…",,,
"spam	""급히 송금할 거 있는데"," 이모 먼저 보내주면 안 돼?""",,
"spam	내일 오전으로 보내줄게..",,,
"spam	나 지금 폰 액정 깨져서 as 맡기고 컴퓨터로 접속했어",,,
"spam	급한 일 있어서 그러는데  부탁 하나 해도 돼?",,,
"spam	어제 친구 부탁으로 받아준 돈 있는데",,,
"spam	먼저 친구한테 돈 보내주라고 ",,,
"spam	돈은 오후에 은행 오류 풀리면 다시 보내줄게",,,
"spam	가 친구한테 보내줘 먼저 ",,,
"spam	나머지 내가 구해볼게",,,
"spam	휴 조금만 더 구할 수 없어?",,,
"spam	돈은 오후에 바로 보낼게 걱정 마 ",,,
"spam	한테 부탁할 게 있어서 톡 했어",,,
"spam	급히 결제할 거 있는데 폰 고장 나서 이체가 안돼서 그래",,,
"spam	 잔고 여유 되면 나대신 송금하나 먼저 해줄 수 있나 해서 톡 했어",,,
"spam	번호 변경했어 카톡 줘 4월 초쯤 밥이나 같이 먹자 카톡 해 ㅋㅋ",,,
"spam	이모 부탁드릴게요 ㅠㅠ",,,
"spam	98/97만 원 두 번 나눠서 해주실 수 있으세요? 번거롭게 해서 죄송해요",,,
"spam	이모 보내면 톡주세요~",,,
"spam	거래처 사람이요 어제 받아놓은 계좌라 ㅠㅠ 이모 부탁드릴게요",,,
"spam	이모 언제쯤 가능하세요?",,,
"spam	알겠어요~ 입금하면 톡해주세요",,,
"spam	",,,
"spam	바빠?",,,
"spam	나 지금 액정나가서 폰 수리",,,
"spam	이모 입금되면 명세표 보내줘요",,,
"spam	고마워요 이모 확인할게요",,,
"spam	이모 계좌번호 보내줘요",,,
"spam	이따 오후에 늦어도 4시 전으로 입금할게요",,,
"spam	형수님 많이 바쁘신가요?",,,
"spam	저 잠깐 부탁할게 있어서요",,,
"spam	전화로 이야기하기 불편해서 톡 드린 거예요 형수님",,,
"spam	다른게 아니라",,,
"spam	지금 급히 결제할 곳 있는데 실수로 인증서 비번 5회 오류 때문에",,,
"spam	이체가 안돼서 그래요 ㅠㅠ",,,
"spam	수사중인 내용과 관련하여 문의할 사항이 있습니다.",,,
"spam	연락부탁드립니다.",,,
"spam	가 그냥 도와줘 ㅠㅠ",,,
"spam	네이버로 싸게 구입해야하는건데",,,
"spam	꺼 네이버 아이디있어 ?",,,
"spam	 지금 어디야?",,,
"spam	80만원이요 이모",,,
"spam	돈은 제가 늦어도 인증서 풀리는 대로 오후 3시 전으로 보내드릴게요 이모",,,
"spam	잠시만요 이모",,,
"spam	어머님 바쁘세요?",,,
"spam	지금 폰이 고장나서 컴퓨터로 톡하고 있어요",,,
"spam	어머님 부탁할 거 있어서 그래요",,,
"spam	네 고장나서 수리부에 맡겼어요",,,
"spam	ㅜㅜ 내 통장으로 보내면 어떻게 내가 송금할 수 없다니까 보안카드 때문 내가 송금할 수 없으니까 부탁했지 ㅠㅠ",,,
"spam	저녁에 돌려줄게 입금 좀 해줘 계좌 알려줄게",,,
"spam	 좀 급해서 그러니 최대한 빨리 좀 부탁할게",,,
"spam	98만 원만 보내면 돼",,,
"spam	네 알겠어요",,,
"spam	몇 분 걸리나 해서요",,,
"spam	지금 사람 만나고 있어서 통화하기 곤란해요 처리하고 전화해 설명드릴게요",,,
"spam	알겠어요 이모",,,
"spam	이따 입금하고 연락드릴게요",,,
"spam	제가 송금해야 할 계좌에요",,,
"spam	네 그럼요 이모",,,
"spam	왜요 ?",,,
"spam	설치 끝나고 열기하면 귀하의 아이디라고 9자리 숫자가 있을 거야 아이디 나한테 보내주면 돼",,,
"spam	금방이면 돼 ",,,
"spam	 뭐해 바빠?",,,
"spam	내꺼 폰 고장 나서 as 수리 맡기고 컴퓨터로 카톡 올랐어",,,
"spam	이 카톡 친구추가해줘",,,
